Comune,Cratere Centro Italia 2016,media_prima,media_dopo,varPhones,Variaz,Distance_from_epicenter,"AGRICOLTURA, SILVICOLTURA E PESCA",ALTRE ATTIVITÀ DI SERVIZI,AMMINISTRAZIONE PUBBLICA E DIFESA; ASSICURAZIONE SOCIALE OBBLIGATORIA,ATTIVITA' IMMOBILIARI,"ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO",ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,ATTIVITÀ FINANZIARIE E ASSICURATIVE,ATTIVITÀ MANIFATTURIERE,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,COSTRUZIONI,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,"FORNITURA DI ACQUA; RETI FOGNARIE, ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO","FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA",ISTRUZIONE,"NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE",ORGANIZZAZIONI ED ORGANISMI EXTRATERRITORIALI,SANITA' E ASSISTENZA SOCIALE,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,TRASPORTO E MAGAZZINAGGIO
San Benedetto del Tronto,0.0,203727.181096542,221951.0612567812,0.0894523747992337,-5.981740548730864,-0.4468892863295813,0.05035232491248324,0.0,0.0,0.021166981785911324,0.0002935222870785403,0.042645156096919296,0.0017091046883068181,0.25421484260726324,0.02671936324315622,0.3824183095079624,0.06966196834671363,0.0,0.018407479615417086,0.0021066850437142055,0.002026187292742833,0.04244783843905044,0.0,0.02723670854513077,0.0231097262880131,0.03548380130013685
San Costanzo,0.0,16879.2783455457,18965.517518083183,0.1235976520932261,-8.19847622274016,1.4626290651617992,0.0,0.0,0.0,0.06619558452019185,0.0,0.0021235309193424375,0.0,0.7701094716801523,0.0,0.08981071284736206,0.020246768937868413,0.0,0.0,0.0,0.0,0.03668582726174349,0.0,0.0,0.0,0.014828103833339436
San Demetrio ne' Vestini,0.0,3533.8853644427304,4031.516048824593,0.1408168723832771,-12.0169084511742,-0.2548441435353235,0.0,0.0,0.0,0.0,0.00865328068554146,0.0003360497353608334,0.0,0.5080231874317399,0.007393094177938335,0.22960598168528942,0.19843736873057213,0.0,0.02806015290262959,0.0,0.0,0.0,0.0,0.01949088465092834,0.0,0.0
San Gemini,0.0,16234.86328576938,17588.45580922242,0.0833756650503814,6.255108203011238,-0.5409694595458764,0.0,0.0,0.0,0.000551440177931364,0.0,0.006157748653566899,0.0,0.12377993860632686,0.004687241512416594,0.16888774516111243,0.47333786739701855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2225980184916273
San Ginesio,1.0,19200.96165959635,18605.500678119348,-0.031012039502688,-2.241631692718128,-1.3065425629776197,0.019213951334945214,0.0,0.0,0.03878800349812233,0.0,0.0,0.0,0.37905756468954166,0.15980760327177324,0.1520654354647873,0.17436596532743454,0.0,0.0,0.0,0.0,7.716446319255105e-05,0.0,0.0,0.007999382684294459,0.06862492926590874
San Giovanni Teatino,0.0,55904.4144812958,63891.24762658228,0.1428658759668911,3.4509264098940244,0.8431055641755846,0.0,0.0004286472768720439,0.0,0.0035403991940132266,0.0036264533821731442,0.002178956990766223,0.0,0.3910594569493628,0.030984378729353085,0.17889447970501274,0.30952392549980434,0.04250670979118058,0.002577566484978673,4.7086253898823e-05,4.059159818864052e-06,0.0030679129910974505,0.0,0.0015968734727411181,0.012788788925313084,0.017174305193613806
San Giustino,0.0,60072.30405579123,71828.74762658228,0.1957048885601662,17.945882177264686,1.7638961713189683,0.009398142791020598,0.0,0.0,0.00504440523027077,0.0,0.004274184216616524,0.0,0.7710490916454524,0.0015440580884054616,0.14325749247859293,0.05399864036102754,0.0,0.0,0.00011209789400601713,9.040152742420735e-05,0.002766286739180745,0.0,0.004234407544549873,0.002563787317750521,0.0016670041657023838
San Lorenzo Nuovo,0.0,8263.215451857566,10066.586234177215,0.2182408038161769,-24.18914039687145,1.3141288767006043,0.4088196769029253,0.0,0.0,0.03638480570513754,0.0,0.0,0.0,0.01135205938000291,0.0,0.3508950662203464,0.14000873235336922,0.03070877601513608,0.0,0.0,0.0,0.0,0.0,0.0,0.02183088342308252,0.0
San Lorenzo in Campo,0.0,16836.400051420493,17710.05639692586,0.0518909234062572,0.6250142013311047,0.9089450928081066,0.007116004296455424,0.0,0.0,0.0033834586466165413,0.0,0.0038131041890440386,0.0,0.6371374865735768,0.0,0.18348549946294307,0.0916219119226638,0.0,0.0,0.0013694951664876478,0.0,0.007733619763694952,0.0,0.04358216970998926,0.018635875402792695,0.002121374865735768
San Marcello,0.0,16054.927497107596,14955.129294755878,-0.0685022216730568,-9.273968682352594,0.6190051272061469,0.061861215707369556,0.0,0.0,0.0,0.0,0.0,0.0,0.2911511565357719,0.0,0.585126412049489,0.01694459386767079,0.0,0.0,0.0,0.0,0.005513717052178591,0.0,0.0,0.0,0.03940290478752017
San Martino sulla Marrucina,0.0,3236.238237562669,3513.0610307414104,0.0855384470666247,8.72357121165316,1.355065030655871,0.011170017671968258,0.0,0.0,0.0,0.0,0.0031676169517521925,0.0,0.625754392984562,0.0,0.005568337167817012,0.3463038911673502,0.0,0.0,0.0,0.0,0.008035744056550298,0.0,0.0,0.0,0.0
San Paolo di Jesi,0.0,4780.071827998458,4661.563065099457,-0.024792255673828,-11.933352359665577,0.19049713880550953,0.0,0.0,0.0,0.004579453518546787,0.0,0.0,0.0,0.8229277972828576,0.010952526331857731,0.0,0.16154022286673791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
San Pio delle Camere,0.0,1485.6369713330762,1532.3705922242314,0.0314569587274209,47.87739338280881,-0.12351193382597234,0.0,0.0,0.0,0.0,0.0,0.029542920847268672,0.0,0.0,0.0,0.9704570791527313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
San Severino Marche,1.0,80124.4140313665,87411.16715641953,0.0909429817758226,-4.806449204074971,-0.6509506258714634,0.003447089936632051,0.0,0.0,0.0233073879201635,0.0,0.0062300616285918715,0.0,0.6653081231939344,0.00151007838967138,0.16703759778943497,0.028485928994691007,0.0036645096000664117,0.017041748528464188,0.030758952748777508,0.0005969158032470639,0.00443931421885068,0.0,0.010139662485620654,0.002391616297777971,0.03564101246407634
San Valentino in Abruzzo Citeriore,0.0,2423.225446715516,2694.86369801085,0.1120978040501832,0.4043390739612877,0.7652713776963682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1025064479862443,0.0,0.02929700416639111,0.04001058131075987,0.001983995767475696,0.7646319687851333,0.0,0.0,0.0,0.0,0.0,0.00482772303419086,0.05674227894980491
San Venanzo,0.0,16491.146451986115,17558.95931283906,0.0647506747915844,-6.36944616016048,0.2685045342225932,0.1875099443118536,0.0,0.0,0.0,0.0,0.014638027048528242,0.0,0.5964200477326969,0.0,0.0,0.028082736674622116,0.0,0.0,0.0,0.0,0.0,0.0,0.1147175815433572,0.0,0.058631662688941925
San Vito Chietino,0.0,403.4987787633372,565.758137432188,0.4021309783542623,-10.330029055719816,1.7818157829167345,0.06144426759767931,0.0,0.0,0.0,0.0007829747907788674,0.03284643425578888,0.0,0.7866201160342968,0.0005262617446218617,0.1011064332289367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009318683575499307,0.0013220721877085795,0.006032756584689634
Sant'Anatolia di Narco,1.0,4960.268414963363,4766.7045660036165,-0.0390228577904844,-14.4076032537788,-1.6616370812706462,0.0,0.0,0.0,0.0001371773474473582,0.0,0.0,0.0,0.8188344498045222,0.0,0.0,0.18102837284803036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sant'Angelo in Pontano,1.0,9180.696265586836,7761.8772603978305,-0.1545437256765965,-23.110930210240973,-1.1961766262195277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3256301314807372,0.008899351208589309,0.6191364758569214,0.00310041913073434,0.012258138600218177,0.0,0.0,0.0,0.0,0.0,0.030975483722799565,0.0,0.0
Sant'Angelo in Vado,0.0,16889.48290268672,18158.731012658227,0.0751502054435071,-6.198588941526557,1.7541376029858387,0.005466157552616028,0.0,0.0,0.004897949906813946,0.0,0.014068821310059548,0.0,0.6472566934860675,0.0,0.1991567798536297,0.10835719805445702,0.0,0.0,0.0,0.0,1.1364152916041639e-05,0.0,0.0,0.0,0.020785035683440155
Sant'Egidio alla Vibrata,0.0,20051.73965162617,27378.92857142857,0.365414126011165,23.97182529320122,-1.0541786775147541,0.00010001174050866841,0.014027733690476708,0.0,0.004878833602205476,0.0012392759149987172,0.0035917259852243522,0.0008914089914903053,0.7473529501289282,0.0017697729733490454,0.17637287855530867,0.023959334356641868,0.006100716171028773,0.0,0.0004348336543855148,0.000469620346736356,0.0030829706095933003,0.0,0.008314019471851043,0.006683393267905363,0.0007305205393676649
Sant'Elpidio a Mare,0.0,58249.417341560606,67500.21835443038,0.158813623123907,2.6333488288279976,-0.17510410193584028,1.4244719094139463e-05,0.0,0.0,0.014233064323971532,0.0,0.0005762636360810965,0.0,0.7347775751862173,0.08965108208066137,0.1142465320583878,0.007639054357848063,0.0,0.018204751002310234,0.0006552570783304153,0.0,0.01621826017590933,0.0,0.0,0.0007200058014855947,0.003063909579703088
Sant'Eusanio Forconese,0.0,1374.728210566911,1624.572219710669,0.1817406576975148,-2.1310766919170674,-0.31292823926089025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24019607843137256,0.28431372549019607,0.0,0.0,0.0,0.0,0.47549019607843135,0.0,0.0,0.0,0.0
Sant'Eusanio del Sangro,0.0,4469.619745468569,5236.701401446655,0.1716212339440678,-7.304363789163847,1.8913881212540007,0.006333333333333333,0.0,0.0,0.11933333333333333,0.0235,0.008833333333333334,0.0,0.08933333333333333,0.0,0.49883333333333335,0.0935,0.0,0.0,0.0,0.0,0.08666666666666667,0.0,0.0,0.012333333333333333,0.06133333333333333
Sant'Ippolito,0.0,9270.69539786605,9173.483047016274,-0.0104859826234989,-8.335914583615182,1.249153018262788,0.0,0.0,0.0,0.003924699635426186,0.0,0.0021066402454861144,0.0,0.5074598151158652,0.0004040131977644603,0.18660600055792298,0.0034341121809979124,0.0,0.0027799955750935483,0.0,0.0,0.0,0.0,0.0,0.0,0.2932847234914436
Sant'Omero,0.0,12954.937941894848,17150.696880650994,0.3238733336720605,6.399042718270935,-0.7064570554572805,0.0003586727753828663,0.0003383705428140248,0.0,0.0016444808380761604,0.005339487165605311,0.010212022982127268,0.0,0.4793086413069224,0.005407161274168116,0.4220292758193643,0.05805085032517409,0.00805321891897379,0.0,0.0011572272564239648,0.0,0.00022332455825725635,0.0,0.0,0.0032889616761523207,0.004588304560558176
Santa Maria Nuova,0.0,10452.275131765007,11529.031080470162,0.1030164184477727,-1.3821098119066748,0.3273269985412025,0.15899738121960344,0.0,0.0,0.06687962243517799,0.0,0.0,0.0,0.4490776712998935,0.0,0.2903968459524015,0.021007798785576563,0.0,0.007885118996230107,0.0,0.0,0.000518000518000518,0.0,0.0018705574261129816,0.003367003367003367,0.0
Santa Vittoria in Matenano,1.0,7064.374276899344,6326.452983725136,-0.1044567097169847,-9.929799587625784,-1.3235165213885465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6984898899411313,0.0,0.2583823905810084,0.04312771947786025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarnano,1.0,20185.370548913743,19227.79588607595,-0.0474390430692055,-5.394781572282613,-1.6647371587991726,0.0001535862386730149,0.0,0.0,0.006860185327394666,0.0,0.00381405826037987,0.0,0.494854861004454,0.12220345057082885,0.34385399068243483,0.023652280755644295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004607587160190447
Sassocorvaro,0.0,4306.298785190898,4563.899638336347,0.0598195494542373,-21.839174420787103,2.080187898980583,0.0,0.0,0.0,0.11187214611872145,0.0,0.0,0.0,0.8493150684931506,0.03881278538812785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sassoferrato,0.0,41262.559165702536,44920.02339511754,0.0886388121184468,-5.255120093998889,0.31964297899618066,0.000318084011600711,0.0,0.0,0.0029375994012536253,0.0,9.355412105903265e-05,0.0,0.4177565721770044,0.004546730283468987,0.406866872485733,0.1412293011507157,0.0,0.0,0.0007110113200486482,0.0,0.0,0.0,0.0,0.0,0.025540275049115914
Scafa,0.0,5943.831887132023,5930.176311030741,-0.002297436461964,11.52286989357978,0.7152050473400277,0.0,0.0,0.0,0.003807408582533513,0.03228365193939875,0.007932101213611485,0.0,0.06861267549773935,0.08463551994923456,0.16927103989846912,0.4280955024986119,0.0,0.0,0.0,0.0,0.025620686919965097,0.0,0.032997541048623784,0.0,0.14674387245181247
Scandriglia,0.0,7786.245693533872,7303.591885171791,-0.0619880013242972,-9.88644699732461,0.1802679879730199,0.6730486008836525,0.0,0.0,0.0,0.0,0.0,0.0,0.3269513991163476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scheggia e Pascelupo,0.0,9828.473775549555,10042.02949819168,0.0217282690597791,-1.0022696190582363,0.38113581522869366,0.005069280162216965,0.0,0.0,0.0,0.0,0.0,0.0,0.9697532950321054,0.0,0.0,0.024839472794863128,0.0,0.0,0.0,0.0,0.0003379520108144643,0.0,0.0,0.0,0.0
Scheggino,1.0,3751.358432960535,4103.998869801085,0.0940033972073017,-13.583316604424148,-1.5534010078442404,0.0,0.0,0.0,0.11293634496919917,0.0,0.11663244353182751,0.0,0.7704312114989733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scoppito,0.0,14389.936302866694,15905.720388788426,0.10533639996862,-1.2009357096475806,-0.8855808500409438,0.0,0.0,0.0,0.022212332092571615,0.0014565463667260074,0.01942061822301343,0.0,0.06817446188703674,0.09245023466580353,0.18526460592328856,0.23733613853374333,0.0,0.017640394885903868,0.041471111830393266,0.0,0.0,0.0,0.029697362032691375,0.0,0.2848761935588283
Sefro,1.0,3062.2604126494407,3333.21688517179,0.0884825050812449,-7.661345779987505,-1.0697393573371416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Selci,0.0,2342.43810258388,2724.6303119349004,0.1631600036429713,3.129562650730532,-0.011054007347858311,0.0,0.0,0.0,0.0,0.0,0.3458498023715415,0.0,0.0,0.0,0.0,0.6541501976284585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senigallia,0.0,264111.7422869264,269722.071880651,0.0212422573307235,-3.844000841840265,1.1332140096471646,0.0055434204965331395,0.0,0.0,0.015084087590019123,0.0,0.02841800675378802,0.0025703310360411253,0.35879185026174065,0.06381053406813209,0.3213541470518083,0.040741368416207416,0.0,0.0,0.05365474501730292,0.0018966260351414572,0.006496441080103943,0.0,0.020490465609661182,0.055364114538219156,0.02578386204530143
Serra San Quirico,0.0,17328.776610104127,19166.97615280289,0.106077860200872,-7.52359640232378,0.12178411900393663,0.0008884222428623349,0.0,0.0,0.006003580610857597,0.0,0.0003903673491364805,0.0,0.938039279031889,0.0,0.007618893779698206,0.009557269582306937,0.018656867100109033,0.014807037381038916,0.0,0.0,0.0016018522257669372,0.0,0.0024364306963345853,0.0,0.0
Serra Sant'Abbondio,0.0,5028.210824013369,5067.395569620253,0.0077929798447884,-13.002196619049965,0.582429014344004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0641357492090883,0.0,0.0,0.9358642507909117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serra de' Conti,0.0,17423.709152847412,17446.271473779387,0.0012949206586295,-1.3985693642747887,0.5755142116758816,0.01953750667378537,0.0,0.0,0.004621596369460758,0.0,0.00408769353977576,0.0,0.5319006940736786,0.0,0.3131256673785371,0.08738487720234918,0.0,0.0,0.0,0.0,0.005906300053390283,0.0,0.018377936465563266,0.007508008542445275,0.007549719701014416
Serramonacesca,0.0,5389.061286797789,6474.323010849909,0.2013823310398811,-5.115138621309443,1.01978838548518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6770428015564203,0.22568093385214008,0.0,0.0,0.0,0.0,0.09727626459143969,0.0,0.0,0.0,0.0
Serrapetrona,1.0,8245.390410078417,9787.142518083185,0.1869835182237421,-8.092851223376089,-1.0583970874209696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08212789502806102,0.0,0.8756620030037151,0.0,0.042210101968223855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serravalle di Chienti,1.0,12826.942858979302,12717.63777124774,-0.0085215229328823,-9.379010912341034,-1.4017445663696417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Servigliano,1.0,9734.532587736212,8749.831939421338,-0.1011554113605231,-17.06126004651217,-1.1826942041131454,0.0,0.0,0.0,0.002648695768792329,0.0,0.0010058338362502514,0.01659625829812915,0.31958693757124657,0.0,0.42191376651243884,0.20391604640246763,0.0,0.0,0.02206128880842218,0.0,0.0,0.0,0.0,0.012271172802253068,0.0
Sigillo,0.0,11327.755174186914,12714.368896925858,0.122408517964679,-34.527560951882215,0.016905242298042727,0.0,0.0,0.0,0.0,0.0,0.0015014224001685809,0.0,0.9455273416921294,0.0,0.0,0.04198714571699505,0.0,0.0,0.0,0.0,0.0031082077757875882,0.0,0.0,0.0,0.007875882414919398
Silvi,0.0,71654.44363028667,80379.79724231464,0.1217698885089098,-11.637312831426758,0.34098206227216876,0.0015607304443855962,0.0025523858891937728,0.0,0.01846394825361588,0.002456600988274801,0.025422439585082345,0.0,0.5374997887097774,0.0007550103954789527,0.13683718257165556,0.09557642789932444,0.0,0.0,0.001064902721981508,0.0,0.13693860187851095,0.0,0.007505028707298246,0.028059341563322272,0.0053076103920983095
Sirolo,0.0,27282.71509834169,28273.92077305606,0.036330902959677,-8.012683001738761,0.6934447819586556,0.016869095816464237,0.0,0.0,0.01593480743278314,0.0005709540122495588,0.12960656078064986,0.0,0.09358455309872314,0.0006747638326585695,0.4365721997300945,0.28853939582684524,0.0,0.0,0.0,0.0,0.0004671441918405481,0.0,0.0014014325755216444,0.010848126232741617,0.004930966469428008
Smerillo,1.0,2059.717444401594,1844.336460216998,-0.1045682186991285,-36.91620967976003,-1.5106348081888572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0
Soriano nel Cimino,0.0,21666.85110554056,24447.323236889693,0.1283283905817825,14.325590518471994,0.6131143356806809,0.18336050540044835,0.0,0.0,0.01724577134705523,0.0007896882005298553,0.05186468310576727,0.0,0.12461789280619523,0.0,0.3374261259425311,0.1538618300387202,0.0,0.0,0.0,0.00010189525168127165,0.0030823313633584677,0.0,0.013730385164051355,0.0,0.11391889137966171
Spello,0.0,48204.5585229464,48119.89669981917,-0.001756303256816,2.3686107091856825,-0.8432043624549453,0.01874223977120933,0.0,0.0,0.004760587747223971,0.0,0.006696599327986254,0.10244973137103751,0.6148160788998276,0.005054814431230397,0.19062946856776336,0.020436985471086345,0.0,0.0044840146642579305,1.7653601040385554e-05,0.0,0.013334353319171223,0.0,0.0010827541971436473,0.014246456039591142,0.003248262591430942
Spinetoli,0.0,15337.208060161976,18609.26740506329,0.2133412634207142,9.556838776450364,-0.8089445202964597,0.0009689774384149119,0.0,0.0,0.007525622881317076,0.0,0.0026623954222693637,0.0,0.1640720283418259,0.01436654246230311,0.7371106132068262,0.009879290476205033,0.0,0.0,0.005205579109213233,0.0,0.0007122137007907712,0.0,0.0025248434199707168,0.00023231004832660346,0.05473958349253704
Spoleto,1.0,152352.2565882504,159041.90461121156,0.0439090839398638,-14.439637128598273,-1.210661503920069,0.0023614518569900207,0.0,0.0,0.0019625067398982075,0.0037752906092488932,0.012287699129048795,0.12532562355311325,0.4749654831926602,0.008060397068843145,0.22394845742800745,0.02190028646344156,0.0,0.05547232353785667,0.0032872698603123524,0.0004207402185006297,0.019436492391140574,0.0,0.012264008801430517,0.0053909709528155,0.02914099819669226
Spoltore,0.0,58258.35785448,69975.1570976492,0.2011179112263319,3.829390637977215,0.6542748130612482,0.0014165444001956263,0.003030461817927758,0.0,0.0013099979040033535,0.0025841891986306156,0.005684517571438553,0.000700412212673793,0.8156859149025362,0.008981345629846992,0.057786627541395935,0.02056172710123664,0.0003467127785928876,0.05210210996995738,0.0005440857961293929,0.00027771955564871096,0.0029326486410955078,0.0,0.0069421155592817715,0.0075770278767553975,0.011535841542653531
Staffolo,0.0,11845.187202725288,12778.014805605786,0.0787516133696796,-3.3791055839565867,0.08547006978722992,0.0,0.0,0.0,0.0,0.0,0.10679611650485436,0.0,0.101126213592233,0.0,0.11013592233009709,0.3372427184466019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3446990291262136
Stimigliano,0.0,4556.628197711788,4825.243444846293,0.0589504421864825,-4.992438566539576,0.16584249055919084,0.0,0.0,0.0,0.08204798628963153,0.0,0.0,0.0,0.0,0.0,0.7352185089974294,0.12446443873179092,0.0,0.0,0.0,0.0,0.031276778063410456,0.0,0.0,0.0,0.02699228791773779
Stroncone,0.0,23986.434149633627,27390.798372513564,0.1419287336184538,3.913787216157573,-0.6115061316235958,0.0058803573447924916,0.0,0.0,0.006219608730068981,0.0,0.007237362885898451,0.0,0.6030758792265069,0.0317200045233518,0.15543367635417846,0.190433110935203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sutri,0.0,26286.64375241033,29170.510849909584,0.1097084559239258,-3.5760210590142534,1.1168380141189842,0.009259259259259259,0.0,0.0,0.019109535066981875,0.0,0.032555161544523245,0.003595350669818755,0.43306737588652483,0.09845350669818755,0.17065602836879432,0.0553585500394011,0.005072892040977148,0.0,0.0,0.0,0.002216312056737589,0.0,0.005466903073286052,0.024724192277383768,0.14046493301812452
Tarano,0.0,5990.153554441445,6143.573123869801,0.0256119593653157,-6.711108389545991,-0.015145005965112823,0.08859955541441727,0.0,0.0,0.0,0.0,0.050492219752302316,0.0,0.0,0.0,0.6906954588758336,0.014607812003810734,0.0,0.0,0.0,0.0,0.0,0.0,0.10225468402667513,0.0,0.05335026992696094
Tarquinia,0.0,3159.20143977375,2909.8684448462927,-0.0789227909902805,25.31308929078748,2.3269215118478876,0.3217348746154563,0.0,0.0,0.03373885211770921,0.0,0.05114042447406855,0.001957676890090426,0.043853516049843076,0.007147074360647587,0.40416705509462103,0.060237407165718904,0.0,0.0023538734035611075,0.0,0.000776855908766042,0.006719803610826264,0.0011031353904477797,0.061317236878903704,0.0029054410987849975,0.0008467729405549859
Teramo,1.0,116022.06848566652,142129.49683544305,0.2250212282071307,0.3675499608810773,-0.9665177707118126,0.0003889627466575328,0.00493750471689898,0.0,0.00855040744331497,0.019213018060643357,0.011701779746458214,0.09782316321534797,0.2596423090841185,0.014102318488889405,0.32362958361634725,0.09976120396548488,0.0020048030126229056,0.07012843511191871,0.004230211762156054,0.001938040750136911,0.011760801456771918,0.0,0.016855052355159755,0.03478023604813849,0.018552168418934166
Terni,0.0,325475.14368813473,383233.2436708861,0.1774577908723324,-2.3609738525137947,-0.8469114683915042,0.002739597952897954,0.0,0.0,0.005593089065088028,9.816910371820792e-05,0.01025314667037811,0.03188307252295659,0.6083530857927846,0.014751926462416852,0.12847318357941126,0.0368505991608879,0.0,0.02303149167103151,0.06954027323733868,0.0020955491360800144,0.021041123717506716,0.0,0.008723026073246475,0.0083309871200861,0.02824167873417103
Tocco da Casauria,0.0,10373.026706517549,10187.72287522604,-0.0178640079250039,-2.4973216479892195,0.7192064665858422,0.0036521137409177696,0.0,0.0,0.0,0.0,0.0001537732101439061,0.0,0.9107859092481772,0.0,0.051296180017171344,0.014083063162346067,0.015467022053641222,0.0,0.0,0.0,0.0037546292143470403,0.0,0.000807309353255507,0.0,0.0
Todi,0.0,65239.079219694046,70696.6608273056,0.0836550986446793,-3.639384036391021,-0.28586631600591783,0.05358103428272082,0.0,0.0,0.007703152632115572,0.0,0.01837716969788594,0.004844794307190898,0.20186408558902222,0.027054203333696635,0.551030309848855,0.060830646664018086,0.0,0.0,0.0,0.0042154632614817755,0.013082350955774551,0.0,0.0010723238488339797,0.037049667931188454,0.019294797647216002
Toffia,0.0,2393.9910335518703,2923.230673598553,0.221070017652268,49.68242366862584,0.11761814884960906,0.0,0.0,0.0,0.02871410736579276,0.0,0.0,0.0,0.0,0.0,0.0,0.031210986267166042,0.0,0.0,0.0,0.0,0.0,0.0,0.24968789013732834,0.0,0.6903870162297129
Tolentino,1.0,88238.70825298881,96270.2046790235,0.0910201042722386,-4.025662205713743,-0.8664350310701451,0.007999161580329945,0.0,0.0,0.006474969299714527,0.0022737576921587257,0.008277115927467585,7.062774394481012e-05,0.34900130091747716,0.009753463607346196,0.3289339083798679,0.09438600568211591,0.0017861984275074558,0.12386055805030974,0.027982256488069606,0.0012986391628561859,0.0015036874517282152,0.0,0.0038868042312853565,0.003731878857470934,0.028779666500349722
Tollo,0.0,9890.58118010027,11972.850474683544,0.210530529669255,-1.5781641359711411,1.3543635400386618,0.8560418437881196,0.0,0.0,0.00022178686282482533,0.0,0.004749935312165009,0.0,0.07738513288729532,0.003363767419509851,0.0288877388829335,0.025098879976342733,0.0,0.0,0.0,0.0,0.0019036705725797509,0.0,0.0,0.0023472442982294017,0.0
Torano Nuovo,0.0,2712.910849723615,3271.1952983725137,0.2057879818298399,-11.63495926964084,-0.8437635185027157,0.0,0.0,0.0,0.06747010817992029,0.0,0.03463655342569748,0.0,0.5657620041753654,0.0,0.03511102676029607,0.2934143101157715,0.0,0.0,0.0,0.0,0.0,0.0,0.003605997342949326,0.0,0.0
Torgiano,0.0,31600.444112353773,34539.50293851718,0.0930068835651085,-5.746010324776888,-0.1670872708145202,0.03590764826684921,0.0,0.0,0.0031281764059161534,0.0,0.017121994731055655,0.0,0.39974277594540214,0.006849627647437094,0.4123301595204016,0.018669487833717094,0.0,0.0022029995643786174,0.05600431472607713,0.0,0.011147758624266185,0.0,0.00016595100296637417,0.01839151990374842,0.018337585827784348
Tornimparte,0.0,14819.482034965931,15590.108725135624,0.0520009193540928,-10.27593085670477,-0.5448485521227918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2412087912087912,0.0,0.0,0.6395604395604395,0.0,0.0,0.0,0.0,0.11923076923076924,0.0,0.0,0.0,0.0
Torre San Patrizio,0.0,8922.057944465869,11086.40054249548,0.2425833380035486,-3.08147895275354,-0.5234440572990132,0.0,0.0,0.0,0.02155282680992581,0.0,0.0,0.0,0.6030954208237401,0.009017651573292403,0.06529803018674853,0.046559222307495526,0.0,0.0,0.1946149910463034,0.0,0.00025581990278843696,0.0,0.0,0.0,0.05960603734970581
Torre de' Passeri,0.0,3732.335615117625,4510.73643761302,0.208555956046001,8.07811345908787,0.5906706327919503,0.0,0.0,0.0,0.023648783605640555,3.994726960412256e-05,0.004234410578036991,0.0,0.2989254184476491,0.007789717572803899,0.3532936523788599,0.3073143450645148,0.0,0.0,0.0,0.0,0.0047537250828905845,0.0,0.0,0.0,0.0
